tweet	relevance	sentiment
Und google spuckt zu den ganzen Grummelgesichtern in der Bahn denen es auffällt wenn es anderen nicht gut geht und nachfragen.	true	neutral
Verkehr/Sachsen-Anhalt DB Regio will mit Einsparungen in ... - https://t.co/kWqMBqZfNh #GoogleAlerts	true	neutral
@DerCraccer @DB_Bahn alles gute	true	neutral
AVG: Abschluss mit dem Land bringt Sicherheit https://t.co/Hd38487yoK #Betrieb #News #Bahn	true	neutral
RT @dagibee: .@GuelBee hamburg ? das ist ne halbe Stunde mit der Bahn	true	neutral
Okay, jetzt weiss ich auch, dass der Notarzt-Koffer in den IC-Zügen der @DB_Bahn ziemlich gut ausgestattet ist! #notfall #hitze	true	positive
"RT @jmbverlag: In der Bahn gehört: ""… das dreijährige Kind da am Strand hingelegt wurde. Kannst du mir nicht erzählen, dass das so angeschw…"	true	neutral
Kurznachrichten: Streckenmeldungen von CityJet, easyJet und Lufthansa http://t.co/xnEyINOMgs	false	neutral
RT @MDR_SN: Bundespolizei entdeckt 28 Flüchtlinge in S- Bahn Bad Schandau-Dresden. Auf A17 wurden zwölf #Asylbewerber in Schleuserautos gest…	true	neutral
Cavendish kämpft beim Bahn-Weltcup in Hongkong ums Olympia-Ticket -... https://t.co/kYgjg5Gu2k	false	neutral
Schluss für heute! Nur noch Bus, Bahn und wieder Bus fahren und ab ins #Bett :D #Nachtschicht	true	neutral
RT @UWAP_DE: @DB_Bahn Ja. Das sind 30€ mehr im Monat als die BC100 für 4090€. Dann hätte ich nur 5€ statt 6€ für Lebensmittel täglich. Das …	true	neutral
*stalkt Favoriten von Stegi unbemerkt in der S Bahn. So, dass es keiner sieht*	true	neutral
Bahn-Chef Grube verspricht Ende der umgekehrten Wagenreihung: Im Zuge ihrer Service-Offensive verspricht die D... https://t.co/So2DMg5MpX	true	neutral
@DB_Bahn in Stadtmitte übrigens auch oft. Verlässlich ist da die VVS App... @BalkanJames	true	neutral
Ich war in einer Privat Bar von den Lokführern der DB. Schönster Tag in meinem Leben.	true	neutral
"RT @BahnAnsagen: ""So liebe Nachtschwärmerchen auf dem Weg nach Köln. Der Ausstieg liegt in Fahrtrichtung linksherum!"" (@ItsColeslaw) #Bahn …"	true	neutral
Bahn TV - Zeitgeschichte - Wie war sie eigendlich die Dampflok 1/3 https://t.co/udV8yQZD14 via @YouTube	true	neutral
@Telekom_hilft @DB_Bahn ICE Wagen 6. Geht das Wlan nicht?	true	negative
S/o an die bahn Robust af, meine hant tud wäh https://t.co/vD7AbZd6uC	true	neutral
Ein gutes Beispiel für #verdi + #Poststreik Deutsche Bahn und GDL beenden Tarifkonflikt nach einem Jahr http://t.co/cMJmRxazaG	true	positive
"RT @eimerchen: Mutter liest Kind in S- Bahn vor. ""Der große Wal wird 8m groß, Du bist 1m. Der ist also 8x so groß wie Du."" - ""Da sind wir fa…"	true	neutral
@luebbermann Gerade dann würde ich da hinfahren! Mit Reisekostenerstattung mit Bahn und Schiff bis nach Dubai! Urlaub! :D	true	neutral
@bckaemper sehr merkwürdig wie du auf einmal Bahn und Bauversteher / Schützer bist	true	neutral
Typ behauptet gerade, mit Babies kann man nicht Bahn fahren. Wieso denn nicht? #sterntv	true	neutral
@DB_Bahn Entschuldigung dann wurde mir was falsches ezählt	true	neutral
@DB_Bahn bin gerade dabei.	true	neutral
Saß länger in der Bahn � https://t.co/ZaBrc28Gjm	true	neutral
Omg Kam eine Frau gestern ganz stolz mit einer großen Gurke in die Bahn und aß sie auch genüsslich	true	neutral
So fahren BVG und S-Bahn zu Silvester und Neujahr (morgenpost.de) https://t.co/vg2tqyZig9 https://t.co/wVTOWh9QAa	true	neutral
@BlockN5 Ich laufe nur noch rein aus Spaß. Heute 5 km ohne Uhr. Ehrgeiz war früher: 5000 in 18:01 (Bahn), halbmarathon 1:31. Als Hobbyläufer	false	neutral
#Sicherungsaufsicht #(w/m) gesucht in #Hanover bei Deutsche Bahn. Bewirb Dich jetzt! #jobs #stelle http://t.co/LTcTpkhqe5	false	neutral
@k_matth @Fabian_ikono @DB_Bahn Sorry, wir kümmern uns darum, wenn wir hier am Kotti endlich den richtigen Ausgang gefunden haben.	true	neutral
Retweeted Anonymous Schweiz (@AnonNewsCH): Er stiess einen Rentner aufs Gleis: S-Bahn-Schubser gefasst... https://t.co/itMPVmeAFE	true	negative
@Aizzler Dacht' eigentlich das wäre ein Spielzeug für kleine Barbie Fans. Danke für dienAufklärung!	false	neutral
Lieber Doktor Bahnsinn, kannst du mir mehr zu der «grünen Welle bei der Bahn» verraten? https://t.co/VufolnQXDV #rcsadl /se	true	neutral
Herzlich Willkommen beim lustigen @DB_Bahn Gleisroulette. Ob ihr wirklih richtig steht, seht ihr wenn der Zug einfährt... #DüsseldorfHBF	true	negative
@lntcns man denkt deutsche bahn	true	neutral
RT @BahnAnsagen: Noch keine Weihnachtsgeschenke? Kurze Zeitreise in der Bahn... Problem gelöst! (via Julian Graf) #Bahn #Weihnachten https:…	true	neutral
Tarifstreit bei der #Bahn beendet - Einigung mit der #GDL in Schlichtung erzielt, meldet #dpa http://t.co/gSJsXKDPqW	true	positive
RT @D4rkyTV: @EpiXtreme @Haricelo99 Die Schweiz macht da echt en guten Job. Gibt's auch nur hier, dass sich die Bahn wegen 2 Min Verspätung…	false	neutral
@dd_rico Die Bahn, die Erzieherinnen, die Piloten und jetzt noch der Rico. Mit Deutschland geht es abwärts!	true	neutral
@DB_Info das sind die Kollegen, die vor 30 Minuten Feierabend machen durften, oder? Haben Sie eine Telefonnummer für mich? @DB_Bahn	true	neutral
Störung der S-Bahn zwischen Wendlingen und Plochingen #SBahnStgt #sbahn #stuttgart https://t.co/ib4tj2O1nF	false	neutral
"RT @Hamburg1: ""Dann geht in #Hamburg nix mehr"" @DeineEVG droht @DB_Bahn mit totalem Stillstand (Interview): http://t.co/vhDuqnX8KY #nochein…"	true	negative
RT @FabianGrischkat: Raclette essen ist wie auf die Bahn zu warten.	true	neutral
Verfassungspatriotismus bei der Deutschen Bahn: Laufmappen des BVerfG werden zu rettenden Fächern.	true	neutral
S-Bahn. Dicker junge kämpft mit Bild-Zeitung. Zur Belohnung gibt's ertstmal n schluck Eistee. Es ist kurz nach 8 Uhr. #Hamburg	true	neutral
Servicetweet: # bahn online buchung ist am 1. oktober nach 0000 Uhr offline. http://t.co/aZm6CJct1r	true	negative
Der Berliner liebt seinen Schrebergarten zwischen S-Bahn und Autobahn. https://t.co/U6RIX37ceJ	true	neutral
@DB_Bahn Die IC-Busse sind ja vollkommen in das Zug-Tarifsystem integriert.Daher auch in das bahn.bonus und bahn.comfort-System.	true	neutral
Beim Sitzmuster in der S-Bahn denke immer abwechselnd an ein riesiges Hochhaus von der Seite und ganz viele Hochhäuser von oben. #wackelbild	true	neutral
RT @BR24: Risikovergleich: So gefährlich sind Auto, Bus und Bahn https://t.co/LkdeJYHkiv https://t.co/6V3MKMmteA	true	neutral
@gnisnem @DB_Bahn ganz schön abgenutzt ...	true	neutral
@ArnoStoffels @DB_Bahn wie man #diebahn kenn, kommt er mittwoch an .. nächste woche.	true	negative
Ich hab voll schiss dass ich die Bahn verpasse und ich zu spät nach Hause komme D:	true	neutral
R-Bahn R5 Richtung Pforzheim Hauptbahnhof mit der nächsten Haltestelle Sachsenheim hat 0:05:00 Verspätung	true	negative
RT @ZottelderZub: Ulkige Kombi heute: Bundesbahn Jacke, DB AG Tasche, DR Heft, Schweizer Wagen und CD Spiegel :-D https://t.co/mYXLgfejGR	true	neutral
@timeisabitch Bitte schreiben Sie nochmals an @DB_Bahn. Die Kollegen antworten Ihnen dort.	true	neutral
Schickt mal nen Vertreter der Haargel-Industrie in die S-Bahn, die drei Typen hier haben mind. je 20kg davon in den Haaren. Das tropft fast	true	neutral
@shesanengineer eine Freundin fuhrt letztens mit den Flodders Bahn. Sie hatten ein Brathähnchen dabei. Kein Witz.	true	neutral
@GabrielBerlin ne, die Bahn baut so was gerne mal an kleineren Haltestellen, wegen Windfang, voll durchdacht	true	neutral
@5SOSUpdatesAUT die s-bahn hat irgendwie ein Problem. Ich komme ein paar Minuten später	true	negative
Neues Buch zur DDR-Justiz - Zwangsarbeiter hielten die DDR-Reichsbahn am Laufen https://t.co/g5lQkVg3Q4 via @welt #klartext	false	neutral
Mit Bus und Bahn bequem und günstig unterwegs Sommerferienticket Schleswig-Holstein 2015 http://t.co/P3gg36IUWM	true	positive
In meiner bahn heute morgen und auf der hanami war einfach so ein gutaussehender boy omg er sieht original aus wie alex turner	true	neutral
@DB_Bahn @psycon also bei mir ist alles sehr sehr sehr sehr langsam.	true	negative
@DB_Bahn Anstatt Werbung schicken Sie mir bitte mal Hinweise zu meinen Stammrouten per Email. Das wären relevante Infos für Kunden ;) #crm	true	negative
@Six_47 Ich darf nur 3 finde nichts weil ich auf n Dorf Wohne und ich darf nur 20 Minuten Bus bzw. Bahn fahren und das geht nicht	true	neutral
RT @glockendoktor: Oder wie man Montag Morgen in der überfüllten Bahn gerne denkt: Ich geniesse das Leben in vollen Zügen.	true	negative
N Bier inner S-Bahn. Das gibts nur im RE Dortmund-Hamm #Tatort	true	neutral
Wir warten auf die Bahn und uns verfolgt die ganze Zeit so &apos;ne scheiß Wespe	true	neutral
Neuer Durchblick am Ostkreuz https://t.co/0OjjP0Tp0U #Berlin #Bahn	true	neutral
RT @UlmoJa: „Schweinefresser“ dürfen nicht mit der Bahn fahren https://t.co/PwcRiUxydp via @Politikstube	true	neutral
Stiftung Warentest hat Mobilfunk im Streckennetz der Deutschen Bahn getestet. https://t.co/lnbYosKNbv https://t.co/jzaHe04nRL	true	neutral
Eine klimatisierte Bahn der KVB! Dass ich das noch erleben darf.	false	neutral
"Mein Gesang ""und schon wieder keine Stimmung in der Bahn"" kommt bei den anderen Fahrgästen nur so semi an...Spießer!!"	true	negative
@DB_Bahn ist das normal das in Müngesdorf Technologiepark kein Fahrplan aushängt ?	true	negative
@DB_Bahn @Bigbamboo361 Welche Verordnung ist das denn? Bitte genaue Quellenangabe. Danke!	true	neutral
@Manu_1982 Bei den Verbundtickets ist keine Kreditkartenzahlung an den DB-Automaten möglich. /ti	true	neutral
@DB_Bahn Alles klar. Aber ab nächsten Freitag steht das dann so fest, ja?	true	neutral
Mit der Bahn - übers Meer... Von #malmö nach #kopenhagen #öresundbrücke #sweden #denmark #copenhagen… https://t.co/0i4HwYJtkV	false	neutral
RT @DerWesten: Die # Bahn muss die Hauptstrecke durchs Revier wohl doch nicht sperren, um die Oberleitung zu reparieren. http://t.co/Ejq4jdm…	true	neutral
RT @ndaktuell: In #Chemnitz misshandeln rassistische Schläger in einer Bahn zwei #Flüchtlinge. Nur eine Studentin greift ein. https://t.co/…	true	neutral
"Die Antwort auf diesen Feature-Creep? Klar: Umsortieren! Ich kann jetzt ""Hinweise"" über ""Twitter"" sortieren! @db_bahn http://t.co/W1qwROt1ke"	true	neutral
Der Bahn Ansager scheint hörbar unruhig zu sein, dass der verspätete ICE547 nach Berlin doch noch einfährt. Ganze 6x hintereinander Ansage..	true	negative
RT @railpics: Krupp - DB Fernverkehr 218 812 in Hannover https://t.co/0ZjN1XMjQf	true	neutral
#terror in #Bielefeld. #Bahn hat innerhalb von 25 Min. #ICE #evakuiert: Ein verdächtiger Fahrgast hatte kein Ticket + herrenloser Koffer.	true	neutral
@Salzherz wer fährt auch freiwillig Sonntagmorgen Bahn? ;-)	true	neutral
RT @mwde: @Cmbln Unsere neue BR (ist aber keine S-Bahn) :-) https://t.co/PPtwIhPDe1	true	neutral
Eins muss man Krummheuer von DB Regio Bus lassen. Den Vortrag beendet er pünktlich. #DIP16	true	neutral
RT @JodieCalussi: Sitze den ganzen Tag schon auf so einem @DXRacer Stuhl und will nie wieder aufstehen. Kann man Stühle in der Bahn mitnehm…	true	neutral
"RT @JannisPane: Typ in der Bahn hat gerade ""knorke"" gesagt. KNORKE."	true	neutral
@aschlueter2 @reinbu ich kümmere mich darum und schaue mir das mal genauer an. Bin gleich mit neuen Erkentnissen zurück! :-) ^pk // @DB_Bahn	true	neutral
@DB_Bahn @LaLila93 Die GC Tickets berechtigen zur freien Fährt im VRR und VRS Bereich	true	neutral
Heute mal eine gute Nachricht #Bahn #Streik: #GDL-Streiks werden um 19:00 Uhr beendet Die Streiks der... http://t.co/mvfvQ34Ucp	true	neutral
S-Bahn ist zu warm. #Arbeitswegtweet	true	negative
@buecherkram @trude84 @DB_Bahn @KuttnerSarah aber die Luftlöcher nicht vergesse :D	true	neutral
#Job #Stellenangebot https://t.co/GJ1e9eiSwQ - Deutsche Bahn AG: Bauüberwacher Leit- und Sicherungstechnik (w/m)	false	neutral
Wenn Fahrgäste Bescheid sagen das die Bahn kaputt ist nicht mal Bescheid sagen können Sie Kurt Kresse Straße @LVB_direkt	true	negative
"Marklin Z Gauge 8135 ""Dompfeil"" German Express Train set Deutsche Bundesbahn DB https://t.co/KhSf0RraVx https://t.co/KJ9lgXzpIF"	false	neutral
@DB_Bahn wieso kommt dann jede fahrt die ich oder mein freund machen zu spät? Komisch	true	negative
RT @olle_Meia: Fahrgastbefragung in der S-Bahn. Es wird recht misstrauisch geschaut, wenn man zu Protokoll gibt, man hätte den Bahnhof per …	true	negative
"In der Bahn ""Sollen wir wirklich Fanta trinken, Schatz? Die macht nicht schlank. Schatz, Wie wäre es mit Kakao, Schatz?"" #telefonierLeise"	true	neutral
RT @artus69: Ein Fake ist es nicht, wenn es kein Hack ist, sollte die @DB_Bahn „ki“ mal zum sehr ernsten Gespräch bitten. https://t.co/GGyj…	true	neutral
@DB_Bahn ja das verstehe ich. Aber ein wenig Kulanz wäre nett gewesen. Und 469,5€ zusätzlich zu den 71€ für Düsseldorf-Salzburg?	true	negative
"Die digitale Vision der Bahn: "" App, mit der man Bestellungen direkt ans Bordbistro faxt"", mäkelt Jan Wiele in der FAZ http://t.co/wpJfI21VEO"	true	negative
@h0neycut Bahn fällt leider flach weil unser zug um 18:30 fährt und bis 19h gestreikt wird	true	negative
"RT @BahnAnsagen: ""Denken Sie an Pinguine! Dann ist die kaputte Klimaanlage nicht so schlimm."" (@cookikruemel) #Bahn #Ansage #Hitze"	true	negative
Liebe Freunde in Deutschland. Die Deutsche Bahn hat da ein paar überaus fähige Mitarbeiter... https://t.co/w6XJrtICis	true	positive
@daniel_bouhs @SZ @DB_Bahn Hm, Berliner Abonnenten haben die @SZ_Digital @SZ MIT Blatter-Rücktritt	true	neutral
Schlafi schlafi machen in der Bahn. Nächstes Mal nehm ich mir doch ein Hotelzimmer ✌️ https://t.co/hP9jHzuhOc	true	neutral
@DB_Bahn danke :)	true	positive
Sieh da, es gibt noch Schlichter, die aus Arbeitgebern etwas rausholen. #aufwerten #schlichtung #sue #bahn	true	neutral
RT @OomenBerlin: Zeit ist relativ. #Bahn #BerlinHbf https://t.co/9n0zpEhWc0	true	neutral
In der ICE-Toilette sind jetzt Blumen im Fenster! Danke, @DB_Bahn ! https://t.co/nqc31ZsIrv	true	positive
RT @EinAugenschmaus: Hi @DB_Bahn, könnt ihr auch im Zug & der S-bahn/U-Bahn in München Laufschriftinfo mahen mit Warnung für Gehörlose? /c…	true	neutral
Nachschuß auf RB 33, Rhein-Niers- Bahn, 425 560 auf der KBS 485 bei Geilen #bahnbilderde http://t.co/LNWG5fB9Qn http://t.co/hQvbZ0zd1j	true	neutral
NOZ: Bahn-Chef Grube verspricht deutlich mehr Service durch Digitalisierung https://t.co/SGztxCZUNp	true	neutral
Ich hab meine superkraft entdeckt. Ich kann rechtzeitig aus der bahn verschwinden bevor der Kontrolleur bei mir ist.	true	neutral
Tatort Zug - Deutsche Bahn fürchtet spuckende Mütter und Rentner https://t.co/sBSKHNR7wL via @welt	true	neutral
RT @MDRINFO: Tschechien und Slowakei schlagen Bahn-Korridor für syrische #Flüchtlinge zwischen Ungarn und Deutschland vor	true	neutral
Hier in der Bahn hat gerade jemand sein Sparschwein dabei und befüllt es mit ca. 2 kg Kleingeld. Ich bin unendlich irritiert.	true	neutral
@shadesofmett @DB_Bahn Mich nerven nur 8jährige. Drunter oder drüber ist egal.	true	negative
Test hätte man sich sparen können. Ergebnis nervt jeden surfwilligen @DB_Bahn-/@Telekom_hilft-Kunden seit Jahren. https://t.co/VVJiXRs3DU	true	neutral
RT @mintberrycthulu: Die Bahn verpassen, weil ein Eichhörnchen auf dem Weg rum hopste. Meine Prioritäten sind nicht gerade Karriere förde…	true	neutral
@Jurgen_Aaron Doch nicht in der Bahn!!!	true	neutral
@DB_Bahn Gleich weitergeben und Prämie im Internen Vorschlagswesen kassieren.	true	neutral
"RT @oekomobil: Erfahrungsbericht ""So fahrt ihr umsonst mit der Deutschen Bahn"" http://t.co/Xu9gGfpdVF … via @vice_germany # Bahn"	true	neutral
@Mike_Breuer Hmm, aber jetzt sitze ich schon in der Bahn und da sind alle nett^^	true	positive
@SBahnBerlin immer die selbe Leier. Wieviel Verständnis ist zumutbar. Eine pünktliche Bahn ist alles was ich brauche.	true	negative
S-Bahn S1 Richtung Herrenberg mit der nächsten Haltestelle Mettingen hat 0:06:00 Verspätung	true	negative
+++ Bahn-Streik im Live-Ticker +++ - GDL-Lokführer beenden Streik - Nächste Station: Schlichtung http://t.co/09I2XaKfn9	true	neutral
RT @krokodilgemuese: Ganz ernsthaft. Das ist nicht nur für einen „Kundenservice“ unterste Schublade und zutiefst ekelhaft. @DB_Bahn https:/…	true	negative
Dame in der Bahn meidet Google wg. Sicherheit, liest aber acc Daten und pw laut vor. Will jemand nen Kto bei der Commerzbank?	true	neutral
[DB Regio] #München Hbf - #Garmisch-#Partenkirchen: #Technische #Störung an der #Strecke / #Verzögerungen +++ https://t.co/7SrVNIRbah	true	negative
@DB_Bahn ICE370 fällt aus. Ich hatte Ticket mit Zugbindung. Wie komme ich weiter als Frankfurt? Zugpersonal sagt, Serviceschalter in FFM	true	neutral
RT @SPIEGEL_Reise: Streckensperrung Ende April: Bahn setzt zusätzliche ICE zur Messe Hannover ein... https://t.co/c1i1tXDzxi	true	negative
@MuellerLukas Ich kann weder was auf dem Foto erkennen, noch Ihren Tweet sachlich verstehen. Woru... http://t.co/raPWOGwJEj via @DB_Bahn	true	neutral
Dieser Zug fällt aus. Jener Zug hat so und soviel Minuten Verspätung. Willkommen im Sommer bei der deutschen Bahn. :D	true	negative
Ich setze mich in der Bahn grundsätzlich dort hin wo Leute ihre Beine ausstrecken.	true	neutral
Aufgrund einer Signalstörung ... #Blabla @DB_Bahn hat es geschafft, die in sie gesetzten Erwartungen voll zu erfüllen. Bitte #privatisieren!	true	negative
Meine Mutter sagt: Funklöcher bei der Bahn hätte sie schon vor Jahren festgestellt als sie im Zug telefonieren wollte.	true	negative
Skandal. Die Bahn wird nicht streiken und es ist dennoch Stau für Pfingsten angekündigt ��	true	positive
Hier ist die Klima ausgefallen. Hach. #ICE #Bahn	true	negative
@DB_Bahn Ich werde es am Bahnhof regeln weil es Mir gar undeutlich bliebt und 140 ch nicht reicht. Danke trotzdem.	true	neutral
@AnnaDieGrosse Die Privaten fahren auch nur auf Gleisen der DB Netz AG...	true	neutral
@DB_Bahn Hallo, fährt die RB5815 von Stettin nach Angermünde um 16.31 Uhr heute? Angaben sind widersprüchlich.	true	negative
@DB_Bahn nice schon mal den Preis für ein Fernbus-Ticket zusammen	true	neutral
07:21 und gleich auf die Bahn nach Bad Sassendorf.	true	neutral
Wieso kann meine Bahn nicht so leer sein wie meine Twitter TL	true	negative
Stehe seit 25 Minuten mit der S-Bahn am Bahnhof herum, WIE SOLL ICH DENN SO GUTE LAUNE VERBREITEN? #immerwiedersamstags	true	neutral
RT @krokodilgemuese: Ganz ernsthaft. Das ist nicht nur für einen „Kundenservice“ unterste Schublade und zutiefst ekelhaft. @DB_Bahn https:/…	true	negative
@JournalistinHH @sanczny > den Typ. Ging es mir auch nie. Hab ich nie gesagt. Aber die Bahn ist ein ignoranter Scheißhaufen.	true	negative
@OZlive die s-bahn in #Rostock kollidiert ständig mit irgendwem oder irgendwas	true	negative
@DB_Bahn Aufhebung der Zugbindung kostet? Das heißt es wäre günstiger gewesen mein Ticket zu verschweigen und eins für 34€ zu kaufen?	true	neutral
Es hat nun offiziell die Jahreszeit begonnen, in der einem andere Menschen in der Bahn mit ihrer Jacke das Fenster zuhängen.	true	neutral
