ID,Stance
"@rplantiko &gt; Die Bundeskanzlerin Dr. Angela Merkel und die Bundesregierung betreiben das verfassungswidrige Unternehmen mit Vorsatz. Sie wissen, was sie tun, und wollen das. Sie wollen die Masseneinwanderung, vorgeblich aus Gründen der Humanität, und sie wollen dafür den Rechtsbruch",negative
"Hr. Brunowski, die Deutschen hassen Fr. Merkel, bei Neuwahlen würde die AFD Haushoch gewinnen und Rot, Rot ,Grün unterstützt die fatal falsche Politik der Kanzlerin.",negative
"""Was will ich und was willst Du? Das Verbot der CSU!""- Dr. Angela Merkel, dt. Politikerin",negative
"Flurfunk unter den wartenden Journalisten im Bundestag: CDU stellt sich hinter Merkel. Will 2 Wochen Aufschub für „europäische Lösung“. Seehofer will sich angeblich Freigabe des CSU Präsidium holen, Leute an Grenze abweisen zu dürfen. https://t.co/Qhh9BZB4sA",neither
"@markuspreiss #Merkel #CDU handelt unverantwortlich, wenn sie #Deutschland mit der Parteidiktatur #China gegen #USA verbindet. Umgekehr wäre für #Deutschland viel besser",negative
Eigentlich hätten die Parteivorsitzenden Merkel und Seehofer mit den MdEP reden müssen. Denn CDU und CSU haben sich gegenüber SPD im Koalitionsvertrag zu einem Nein bei #Uploadfilter verpflichtet. https://t.co/NL31nDTPr5,neither
"@Junge_Freiheit Ich habe die Vermutung, dass jegliche Kritik an #Merkel abperlt.Diesen #Lotusblüteneffekt hat sie bisher immer bewiesen. Erst wenn die #CDU gegen sie ihr Misstrauen ausspricht, kann man etwas erreichen.",negative
@tagesschau Merkel ist auch nur AfD in Etappen und die SPD? Macht sie bei diesen menschenfeindlichen Schreibtischtätern weiter mit oder zeigt sie einmal Rückgrat und verlässt sofort die Regierung #esreicht,negative
Die Fragestunde mit Frau Dr. #Merkel aus dem #Bundestag gibt es jetzt auch als #Talkshow Konzept.#AnneWill,neither
Verschärfung der Asylpolitik ...was für eine Augenwischerei von #Merkel und der #EU !! Alles beim Alten sollte man besser sagen. Aber vermutlich ein Grund für #Seehofer und die #CDU nun wieder einzuknicken. https://t.co/KMPB1V8o7h https://t.co/cupb5kkvz9,negative
"@sven_kindler »Sich nicht auf Bündnissverteidigung vorzubereiten, wäre fahrlässig.«Dr. Angela Merkel im Deutsche Bundestag. MIttwoch 04.07.2018 um 9:34 Uhr. Während dessen Kameraschwenk auf Ursula von der Leyen.Da läuft einem eiskalt den Rücken runter.",negative
"@Jost2018 Und die Raute 2.v.l.Dr. Angela Merkel (2. v.r.) Ende der 80er unter Kollegen am  DDR-Zentralinstitut für Physikalische Chemie: (v.l.n.r.) Dr. Reinhold  Haberlandt, Dr. Erhard Gey, Prof. Klaus Altenburg, Dr. Lutz Zülicke -  Quelle: Prof. Klaus Thiessenhttps://t.co/EjWaWR8RoC",neither
Ich mag das @YouTube-Video: https://t.co/8fDVPKuf10 Kanzlerin Merkel zur Zukunft der EU,positive
"Sehr geehrte Frau Dr. Merkel, sehr geehrte Frau Bundeskanzlerin @AngelaMerkeICDU, ich wähle seit meinem 18. Lebensjahr CDU. Ich verehre Sie als Kanzlerin, bitte bitte entlassen Sie diesen Minister. Das können Sie doch nicht dulden. Mich macht das sehr traurig und fassungslos. https://t.co/9caUAkQr0o",positive
Die Regierung Merkel hat den #Antisemitismus in Deutschlanddurch den importierten #Islamismus wieder zum Leben erweckt ‼️https://t.co/jk5dlpV1SG,negative
Laschet stellt sich im Asylstreit hinter Kanzlerin Merkel https://t.co/MIjDAs91Ll via @zeitonline,positive
"Angela #Merkel ist wie das Spiel einer Fußballmannschaft, die 0:5 hinten liegt und man nur noch auf den Abpfiff wartet. #Regierungsbefragung",negative
"@IRG9876 @snowcrash729 @janfleischhauer @CSU Ich hoffe, dass Merkel sich vergallopiert hat und nun keine Einigung mehr möglich ist - dass entweder die CDU Merkel stürzt um den Unionsbruch zu verhindern oder die CSU die Union verläßt..Andernfalls bleibt nur mehr Haß auf die Umfaller und AfD wählen..",negative
Die kleinen #Merkel-Anhänger bringt offensichtlich nicht der #Klapperstorch.#AsylAngela #CDU #LinkeAlternative FÜR Deutschland: #AFD https://t.co/NzZuh1W25j,negative
#ReMINDER vor dem #TagXLückenlose #Aufklärung versprach #Bundeskanzlerin Angela Merkel einst den #Betroffenen. Einen #Stinkefinger und einen Tritt in die Magengrube gibt es in #Wirklichkeit. https://t.co/idOErJfPZw,negative
Rolle von #Macron im #Asylstreit - Der französische Realitätsschock #EU #Asylpolitik #CDU #CSU #Merkel - via @sprachmittlerud https://t.co/XfRcuPHbxp,neither
BILD-ZEITUNG - „Wir brauchen jetzt alle“ - Merkel verteidigt Özil und Gündogan https://t.co/yJ3PGg5MYr #PaginaNuova #Press,neither
Hat #Merkel ihr Vertrauen ausgesprochen 😂 #Seehofer #regierungskriese #csu #cdu #CDUCSU https://t.co/vIkkSYAhWi,negative
@JRubinBlogger Wondering what Angela Merkel is thinking at this moment?Verdammt! = Damn!/DammitWas zur Hölle? – What the hellDepp – IdiotArschloch – AssholeArschgeige – DickheadVerpiss dich! – Piss offFick dich – F*ck youDummkopf – Sh*theadFlachwichser - ‘bad masturbator,positive
"Die Ära #Merkel geht zu Ende, meint @AlSchwabe: Getrieben von Angst und Egoismus, geleitet von Machtgier und Rechthaberei, haben die Spitzen von #CDU/#CSU viel Vertrauen in das Verantwortungsbewusstsein des politischen Personals zerstört https://t.co/qfusBTKP3P",negative
,negative
"#Merkel zu Beginn der #Generaldebatte: Es geht um die Zukunft Deutschlands und Europas als Agierende in der Welt. Der Satz von Ludwig #Erhard gilt heute nach wie vor: “Die Welt ist zu sehr miteinander verflochten, als dass ein Land sein Schicksal alleine gestalten.”",positive
Statement von Bundeskanzlerin Angela Merkel in Brüssel nach dem informellen EU-Treffen zur Flüchtlingspolitikvia PHOENIX https://t.co/ZvxDCEw5vq,neither
@Tromsel @tagesschau Unsere Regierung unter Merkel hat ja die AfD gross gemacht. Denen haben wir es schließlich durch ihre ignoranten Politik zu verdanken.,negative
"Angela Merkel zu Mesut Özil und Ilkay Gündogan: ""Würde mich freuen, wenn ... https://t.co/BnmV4xCWi4",neither
"@BosseStine “Manchmal findet vermutlich auch Angela Merkel, dass es nicht einfach ist, Angela Merkel zu sein” - præcis og helt sikkert 🙈",negative
Kommt ein Misstrauensvotum gegen Angela Merkel ?  https://t.co/UaduAiA9IP https://t.co/UaduAiA9IP,negative
,neither
"Angela Merkel: Artenvielfalt erforschen, Artensterben stoppen! https://t.co/pu53sKdbD7 via @ChangeGER",neither
Das ist ja wohl das Allerletzte! Kein Respekt auch mehr vor #Merkel @CDU @cducsubt @CSU https://t.co/YuIJ74Hzz4,negative
Die Grüne sind für Sprechungen bereit #Grüne #CSU #CDU #UnionKrise #UnionStreit #GroKo #NoGroKo #Merkel #Seehofer,positive
,positive
Merkel nach Regierungserklärung im Bundestag bei EU-Gipfel https://t.co/KlgJ2JjXRc https://t.co/nFOgaeBbGg,neither
@CDU Macht Frau Dr. Merkel Witze ? Erlaubt sich zu fragenIcke,negative
,positive
Wusstet Ihr das #Seehofer schon lange #Busfahrer in #Delmenhorst ist?#Merkel #Regierungskrise #CDU #CSU #CDUCSU #SPD #dielinke #Grüne #Regierung #deutschland #berlin #münchen #bayern #eil #Eilmeldung #breaking #BreakingNews #söder #söderverhindern #Horstfilme #Horst https://t.co/Tt5WMc5Sk8,neither
"#Seehofer stänkert weiter und lamentiert, dass er nicht am Euro-Haushalt von #Merkel und #Macron, beteiligt wurde. Der Mann hat Demenz! Seinen 63-Punkte-Masterplan für die Asylpolitik hat er bislang nicht mal #CDU-Fraktionschef #Kauder vorgelegt. https://t.co/z2Kn5XOP0U",negative
"🌏 „Frau Dr. Merkel gehört vom Platz gestellt“ sagt ehemaliger Staatssekretär Willy Wimmer: ""Da müssen Minister, Ministerpräsidenten, Generalsekretäre und Abgeordnete, vom deutschen Volk ganz zu schweigen, um die Einhaltung deutschen und europäischen… https://t.co/ZNjP5m5eKJ ET https://t.co/aHElBYh9ZU",negative
In den Bereichen #Sicherheit und #Flüchtlingspolitik hat #Merkel definitiv versagt.#CDU und #CSU können sich nicht einigen.Ein #Rücktritt wäre die beste Möglichkeit um den Willen des Volkes durczusetzen. https://t.co/eSNcDw30Zc via @welt,negative
"""Statt den Stapel der Verantwortungen abzuarbeiten, haben Sie, Frau Merkel, sich erpressen lassen und ganz Europa in Geiselhaft genommen"", sagt @ToniHofreiter zur Arbeit der GroKo. #Bundestag",negative
"Offener Brief an Bundeskanzlerin Dr. Angela Merkelvon Mihriban Memet, uigurische Menschenrechts-AktivistinSehr geehrte Frau Bundeskanzlerin,bei Ihrer, am 23. Mai 2018 beginnenden Chinareise haben Sie... https://t.co/Sql7UKr7T9",neither
#Merkel lässt im Bundestag schon mal die Korken knallen https://t.co/zlGtradC8F,neither
„Sich zum #Horst machen“ hat nun einen Eintrag im Duden verdient. #seehofer #cdu #merkel #alibi #csu,negative
Landrat geigt Merkel die Meinung  @BILD Er spricht nicht nur mir aus der Seele!  https://t.co/oIDFXQEaWv,negative
"Wo bleibt die Kritik an der chinesischen Regierung, @RegSprecher &amp;  Frau Dr. #Merkel ?! Wirtschaftsinteressen vor #Menschenrechte*n ? #Doppelmoral #China #QinYongmin #Freiheit https://t.co/IqkXCaP4uZ",negative
"Frau #Bundeskanzlerin Dr. Angela #Merkel nehmen Sie bitte den Satz zurueck: ""Der #Islam gehoert zu #Deutschland.“ https://t.co/SvXBXAiM4x",negative
"Anstand und Charakter: kein Thema bei der CDU! Doch wenn Bundeskanzlerin Dr. Angela Merkel Alles richtig macht - und das ist Ihr, wie uns nur zu wünschen - dann zerlegt sich diese Flachpfeife - wie auch Jens... https://t.co/0AwIGHQb4o",positive
"Die Zeit, in der Frau Dr. #Merkel Parteivorsitzende war, wird als die Zeit in die Geschichte der #CDU eingehen, in der die Partei sich hat komplett fremdbestimmen lassen.Ein thematisches Sichtreibenlassen.",negative
"Kramp(f)-Karrenbauer: ""Blablabla."" Nicht vergessen, sie mit #Merkel von der politischen Bühne zu verabschieden,wenn es soweit ist. Merkel 2.0 ist definitiv keine Lösung für die ""post-Mutti-Ära"". #AKK #Präsidiumssitzung #CDU",negative
"Ich denke, das das heute wohl das endgültige Ende für Merkel als Kanzlerin aufgezeigt hat. #Merkel #Politik #Asylstreit @maischberger",negative
,negative
"""Der Untergang- Teil 2"" - in der Hauptrolle: Dr. Angela Merkel. https://t.co/I31laowmWN",negative
,positive
Pervers diese Freude über Festnahme. Hat Frau Merkel das ganze doch eingerührt mit ihrer Willkommen Kultur die die wenigsten Bundesbürger wollten. Rücktritt überfällig.. Ali B.: „Abscheulicher Mord“ – Merkel begrüßt Festnahme im Fall Susanna https://t.co/l21LMtwH30 via @welt,negative
"Das Europäische Haus, 2018. Nach einer Umgestaltung durch Frau Dr. Angela Merkel. https://t.co/kY4XApkVZh",negative
Auf dem Weg zur Befragung der Bundesregierung. Bundeskanzlerin Dr. Angela Merkel wird das Parlament über das bevorstehende Gipfeltreffen der Gruppe sieben führender Industriestaaten (G7) im kanadischen Charlevoix informieren und für weitere Fragen zur Verfügung stehen. https://t.co/iJW8S490PX,neither
"✝️🇩🇪➡️Welche Deutschen kleine 🕯️- Lichter haben die Großkotze von Frau 🐍Dr. Merkel CDU, Nahles, Scholz SPD, für die politischen Sekten Linksfaschisten Grüne + Kommunistenpartei Linke gewählt❓Der Wahn ist kurz - die Reuezeit wird lange sein❗️ https://t.co/DB1KPkc5pq",negative
"Ausgangstweet Beispiele:-was solle eine CDU in Bayern schon gewinnen können unter Merkel?-eher schmeiße ich es weg, als dass es ein XYZ bekommt-wenn [übertriebene Zahl x] der in DT lebenden Türken Erdogan gewählt haben, sollen [x] der Deutschtürken doch in die Türkei gehen",neither
,negative
,negative
Bundeskanzlerin Angela Merkel stellt sich einer Fragerunde im Bundestag und soll dort ihre Flüchtlingspolitik rechtfertigen. Ein Novum in der Geschichte der Bundesrepublik. https://t.co/dfqQq97tCw https://t.co/K3SRrtfOQK,positive
@CDU Für ein Europa der Sicherheit ! Frau Dr. Merkel ! Ich lach mir drei Äste! Mokiert sichIcke,negative
"Zwölf weitere Tote auf dem Sammelkonto von #Merkel, @CDU, @CSU, @tagesschau und @Die_Gruenen. #Asylchaos https://t.co/iebBVvxujr via @welt",negative
,negative
@BILD Nichts neues bei der DDR Merkel Regierung,negative
,neither
"Wenn es nur um Macht geht, kann man nur verlieren. ...Frau Merkel, es ist Zeit. Ich mache Schlusshttps://t.co/TWKtshC7IU--Empfohlen von WELT News für Androidhttps://t.co/rg95f7mUeI",negative
"#Merkel ruft zu Sondertreffen im #Asylstreit: https://t.co/Zxda8mLben Als Faymann noch österr. Kanzler war galt: ""Kommt ohne Meinung zu Mutti, geht mit ihrer raus."" Mit @sebastiankurz spielt's das nimmer. @zeitonline",neither
"🇩🇪Sanitär oder Hygiene-Spezial - Fachkraft❓Solche Fachkräfte braucht 🇩🇪laut Frau Dr. Merkel CDU, SPD, für die politischen Sekten Linksfaschisten Grüne + Kommunistenpartei Linke. Diese Fachspeziallisten erarbeiten in Zukunft für stupide Deutsche die Rente❗️😂 https://t.co/DXPl2cH0Ty",negative
In der Merkel-Regierung knirscht und kracht es an allen Ecken und Enden: Die Merkel-Regierung zerlegt sich über den BAMF-Skandal und im Streit um die zukünftige Richtung... https://t.co/1otvDbvPya FREIE WELT https://t.co/FUs5QeGfuM,negative
,negative
"Mini-#Flüchtlingsgipfel: Junckers Plan zu Merkels Rettung https://t.co/XmTQTVQ0Kh #Merkel u #Juncker - zwei Politikfossilien, die sich an die Macht Klammern u nicht loslassen können. @CDU @cducsubt @JunckerEU @EU_Commission",negative
@PrienKarin @CDU Ein Kampf der Titanen! Die Vergöttlichung von Frau Bundeskanzlerin Dr. Angela Merkel ist vollendet.,negative
"@CroqiSunshine @Minister_in_spe Ja, Frau Dr Merkel ist nur das Gesicht des Chaos und sie wird das Bauernopfer sein, aber es wird ganz sicher versucht genauso weiterzumachen mit der grenzenlosen Migration",negative
"@StefanMerrath @Karinesadek @Frank_Pasemann Angela Merkel ist nicht bei der SPD, und falls sie sich erinnern, hat der Schulz bis zum erbrechen betont das es keine Koalition mit der CDU geben wird. Also haben SPD, Grüne, linke und FDP wähler nicht die Kanzlerin gewählt. Und ne Handvoll Politiker, sind nicht 50% der Wähler",neither
"Die humanitäre und wegweisende Flüchtlingspolitik von Bundeskanzlerin Dr. Angela Merkel erfüllt in vollem Umfang geltendes Recht. Und es gab nie eine #grenzöffnung, denn die Grenzen waren schon offen. Ihr sch... Nazis ! #fcknzs #noafd #fckafd Oh wait... https://t.co/mnPlcmi15i",positive
"Merkel, die CDU und die anderen Altparteien zerstören unser Land, zerstören unsere Heimat.  Das ist ein schweres Verbrechen !  Wir fordern die Inhaftierung der Bundeskanzlerin und ein ordentliches Gerichtsverfahren.  Verfassungsschutz endlich aufwachen !",negative
"@Duygu_Oezkan Naja abgesehen davon ist Merkel ja auch nicht Präsidentin, sondern Kanzlerin. Also fand ich seine Antwort in mehrfacher Hinsicht spannend",neither
"Ach, was geht es diesen Politikern doch schlecht! #Seehofer wäre fast im Mittelmeer ertrunken, #Merkel musste aus eigener Tasche eine griechische Bank retten... Alle beide traumatisiert &amp; armutsgefährdet. Was tun? Notschlachten?https://t.co/PWCEiYrq6e via @WEBDE_News",negative
"✝️🇩🇪Solche Leute werden ersehnt durch Frau Dr. Merkel CDU, SPD, für die politischen Sekten Linksfaschisten Grüne + Kommunistenpartei Linke.Diese bestialischen islamischen Halbtiere bereichern die Deutsche Kultur❗️Die werden gebraucht für die Digitalisierung der Zukunft😄 https://t.co/7Atvn3HR7p",negative
"Wie erleben und beurteilen Sie die Nähe von Hubertus Knabe zu Dr. Angela Merkel, @vera_lengsfeld? Die zwei kennen sich persönlich. https://t.co/Y1AX9L1gmS",neither
"@tagesschau „Kurz vor dem EU-Sondergipfel wird klar: Kanzlerin Merkel ist fast die Einzige, die in der Asylpolitik noch eine gemeinsame Lösung anmahnt. Immer mehr Regierungen setzen auf Stimmungsmache.“Und jetzt, liebe Tagesschau, noch einmal ohne Polemik und Voreingenommenheit.",negative
"Frau Dr. Angela Merkel, zeigen sie Stärke und treten endliche zurück. Das deutsche Volk möchte sie nicht mehr haben...",negative
#Merkel #CDU #Seehofer #CSU:Für Flüchlinge geben wir Milliarden Euros aus  mehr Beamte mehr Polizei Transitzentren aber sie habn kein Geld das Deutsche Bürger nicht mehr vor #Tafeln Suppenküchen stehe müssen.Der Hartz IV Satz bleibt weiter so niederig das keiner davon Leben kann.,negative
Endlich zieht eine nüchterne Betrachtungsweise ein! Sehr gut. #Merkelsvermächtnis #CSU #Werteunion #CDU #GroKo https://t.co/sByaNvMck0,positive
"Wenn ich zu Frau Dr. Merkel sage: „Angela, der Irre ist am Telefon“, fragt sie: „Der aus Washington oder der aus Ingolstadt?“",neither
Umfrage vor dem EU-Gipfel: Kanzlerin Merkel so wenig beliebt wie noch nie https://t.co/isZ99ksUMO via @TOnline_News,negative
Dr. Angela Merkel belehrt erfolgreichen US-Unternehmer und Milliardär Donald Trump🤦‍♂️ https://t.co/rnU04KN4yA,negative
@WELTnews Donald Trump is ebenfalls nicht Deutschlands Staatsfeind no.1Eine gewisse Frau mit Namen Angela Merkel aber schon.,negative
"Wenige Tage vor Merkels Minigipfel herrscht in Brüssel Chaos - Italien läuft Sturm gegen die Abschlusserklärung, Teilnehmer auch noch unklar, daher nochmal mein Kommenatar vom Montag: ""Merkels aussichtslose Mission"" https://t.co/Fd9czpmlWX @SPIEGELONLINE",negative
Die 5. Deutsch-Chinesischen #Regierungskonsultationen haben in Berlin begonnen. Kanzlerin #Merkel empfängt den chinesischen Ministerpräsidenten Li Keqiang mit militärischen Ehren. https://t.co/1s8OoVS8JN,neither
Happy Birthday Frau Bundeskanzlerin #AngelaMerkel! https://t.co/TaoVR71STo,positive
"Ist das im Interesse der Frau Dr. Merkel CDU, SPD, für die politischen Sekten Linksfaschisten Grüne + Kommunistenpartei Linke. https://t.co/54KQl9k92p",neither
"Grauenhaft, was Dr. Angela Merkel, @CDU, @CSU, @Die_Gruenen, @DasErste, @ZDF und @SZ für einen Schlamassel anrichteten. Gegen ganz Europa. https://t.co/MtwweZGamP via @welt",negative
"Was spricht eigentlich dagegen, Seehofer einfach aus dem Kabinett zu werfen, Frau #Merkel ?",neither
Wow auf eine Frage nach dem Frauenanteil im Bundestag macht Merkel einen frauenfeindlichen Witz. Ganz großes Kino.,negative
"Der Bremer BAMF-Skandal weitet sich zu Recht auf Merkel aus. Die Verfehlungen einer kleinen Amtsleiterin werden jetzt auf die Kanzlerin projiziert. Denn die trägt die eigentliche Verantwortung - nicht die kleine Schwindlerin, die nur ausführte, was Merkel anführte! https://t.co/yv3JU87SBP",negative
